x,c03,observed_z03,m0_pole,m1_pole_lzeros,m2_pole_lzeros_cross,split
428588,-40236.149775113445,-0.00014340239526137045,-0.00024139493847050294,-0.00014316283982061605,-0.0001434385746706647,validation
432309,-46404.071550774854,-0.00016325431624654766,-0.00024035381770114994,-0.00016307395154767406,-0.00016329068680304205,validation
436063,-53085.17487343773,-0.0001843526542873994,-0.00023931699670138519,-0.00018424451035039985,-0.00018438972969329743,validation
439850,-60273.80877756514,-0.00020661970706461382,-0.000238284539442699,-0.00020656559500614502,-0.00020664581299479275,validation
443669,-67913.0499862996,-0.00022980771680962444,-0.00023725677390586336,-0.0002298126478329377,-0.00022983855726171535,validation
447521,-75940.97716255859,-0.0002536623735415233,-0.00023623348314359333,-0.00025373234538855234,-0.0002537045995389296,validation
451407,-84308.8295463752,-0.000277984528763716,-0.00023521446089165313,-0.0002781169188759314,-0.00027803588418121033,validation
455326,-92989.61318837851,-0.0003026570300453659,-0.00023420002557060713,-0.00030282274696664854,-0.00030268411164520204,validation
459280,-101952.59719515173,-0.0003275533103639952,-0.00023318971748215896,-0.00032776238988566905,-0.000327566327780673,validation
463268,-111155.06854795129,-0.00035251760995901586,-0.0002321838519525665,-0.00035280055850037785,-0.0003525641155201273,validation
467291,-120562.37571712676,-0.00037742500751431537,-0.00023118223331726787,-0.0003777487773199883,-0.00037748327377594535,validation
471348,-130098.61655867845,-0.0004020315862147949,-0.00023018516401111238,-0.00040235272462030953,-0.00040206218444273595,validation
475441,-139668.11903998422,-0.00042604192502177114,-0.00022919220762541255,-0.00042636144320231355,-0.0004260551819102532,validation
479569,-149172.37230242672,-0.0004491710357076704,-0.00022820366353918438,-0.00044952280323867143,-0.0004492069674858497,validation
483733,-158550.833832775,-0.0004712593248977432,-0.00022721934591605288,-0.000471624819142549,-0.0004713109294475737,validation
487933,-167740.16261008638,-0.0004921491876348623,-0.00022623930995170817,-0.0004924800199476297,-0.0004921892474345686,validation
492170,-176672.90694341017,-0.0005116785931395497,-0.00022526337893693772,-0.0005119449918991724,-0.0005116995233793694,validation
496444,-185295.27522826986,-0.000529735339337947,-0.00022429161088366413,-0.0005299321383248113,-0.0005297584066466733,validation
500754,-193584.9027507822,-0.000546304583157243,-0.00022332428367511604,-0.0005464330107277563,-0.0005463463523151993,validation
505102,-201564.71142437262,-0.0005614949684295594,-0.00022236100032870985,-0.0005615300038391524,-0.0005615330063506259,validation
509488,-209253.61998730246,-0.0005754028922962828,-0.00022140181838519512,-0.0005753304626444338,-0.0005754349795082703,validation
513912,-216655.59065481974,-0.0005880804771739252,-0.00022044679230262085,-0.0005878954026811098,-0.0005881046404297279,validation
518374,-223719.7324448335,-0.0005994313814594406,-0.00021949597354195563,-0.0005991656358685037,-0.0005994563250271896,validation
522875,-230352.18233379163,-0.0006092499674978789,-0.00021854920166316033,-0.0006089455079874679,-0.0006092838398404458,validation
527415,-236432.5754139647,-0.0006172748705885824,-0.00021760653046106604,-0.000616952806860014,-0.000617308393184367,validation
531995,-241836.93294714764,-0.0006232485840408377,-0.00021666780713410736,-0.0006229161176141411,-0.0006232747017999759,validation
536614,-246456.02258418594,-0.0006269695324697281,-0.00021573328852631993,-0.0006266387736249667,-0.0006269925196409796,validation
541274,-250207.10401064344,-0.0006283098768401715,-0.00021480262285332308,-0.0006280093265089323,-0.0006283306758002268,validation
545973,-253018.88659251574,-0.0006271857627106259,-0.00021387625953614615,-0.000626959068864825,-0.0006272095079987793,validation
550714,-254838.98355381563,-0.0006235577604883467,-0.00021295365805827678,-0.0006234341772636185,-0.0006235866970532173,validation
555496,-255628.27196489275,-0.0006174296485577127,-0.00021203506864683232,-0.0006174064105904218,-0.0006174549142861653,validation
560319,-255369.89217766933,-0.0006088589145995315,-0.0002111205402374396,-0.0006089036644557635,-0.0006088658857461125,validation
565184,-254050.73305215314,-0.0005979097896860881,-0.0002102099330124947,-0.0005980189728879565,-0.0005979258325433647,validation
570092,-251701.3262046259,-0.0005847471096790252,-0.00020930311402951577,-0.0005848920407420642,-0.000584772140117887,validation
575042,-248356.18805705756,-0.0005695418433257899,-0.0002084003193984557,-0.0005696912364209012,-0.0005695611345807431,validation
580035,-244045.18033833057,-0.0005524448570272391,-0.00020750141522948016,-0.0005525962308635049,-0.0005524584697141178,validation
585072,-238819.16460365243,-0.0005336483896192426,-0.000206606274191809,-0.0005338009063665616,-0.0005336508369941588,validation
590152,-232715.68560738396,-0.0005133101263178059,-0.00020571512387218256,-0.0005134920428448923,-0.0005133210662062985,validation
595276,-225756.550774795,-0.000491544454883097,-0.00020482783592552136,-0.0004917735428447852,-0.0004915740340765117,validation
600445,-217935.11704700068,-0.0004684005183026333,-0.00020394428826620362,-0.0004686320356736637,-0.00046840998600310873,validation
605658,-209168.8705708161,-0.0004437678795236066,-0.00020306470013574244,-0.0004439840008330036,-0.00044376157974454163,validation
610917,-199387.92514133453,-0.0004175663933396095,-0.0002021887828993671,-0.00041776602875018796,-0.00041757540545213156,validation
616222,-188618.81473844964,-0.0003899233227190741,-0.0002013165891218077,-0.0003900681117981647,-0.0003899431132977916,validation
621573,-176951.24702101387,-0.00036108996211515625,-0.00020044816855833376,-0.00036114305574302724,-0.00036110060669763505,validation
626970,-164493.79300342966,-0.0003313442007740353,-0.0001995835682326903,-0.00033131653719228936,-0.0003313420070402075,validation
632414,-151340.65900925826,-0.0003009216313117361,-0.0001987226753993315,-0.000300856790463717,-0.0003009158775753503,validation
637905,-137546.99696908332,-0.0002699709928033091,-0.00019786553791989423,-0.0002699194788053844,-0.0002699850794474241,validation
643444,-123155.10478871875,-0.0002386087056157341,-0.00019701204790044754,-0.000238559852128325,-0.00023862175146115134,validation
649031,-108166.86968466733,-0.0002068693264648694,-0.00019616225386740455,-0.00020681248231001185,-0.00020686867442825163,validation
654666,-92592.07412052155,-0.00017480108860813307,-0.00019531620167874498,-0.00017473744376195468,-0.00017479374792185581,validation
660351,-76464.10512468778,-0.00014249359728676098,-0.00019447364009802623,-0.00014242422834045076,-0.00014249348968391385,validation
666085,-59848.6063547018,-0.00011009296327203458,-0.000193634766605153,-0.00011002224729517216,-0.000110105591180429,validation
671868,-42848.885438079946,-7.780609059578847e-05,-0.00019279962496565484,-7.77273133237915e-05,-7.781127729807649e-05,validation
677702,-25588.878108083736,-4.5866235287204065e-05,-0.00019196797316009483,-4.57811520136566e-05,-4.585974524921261e-05,validation
683587,-8223.014301173855,-1.4549241511872081e-05,-0.0001911398609304808,-1.4469169295493829e-05,-1.454444937021795e-05,validation
689522,9090.950182112574,1.5877681530637556e-05,-0.0001903154733607275,1.5939639688993668e-05,1.5875565322651914e-05,validation
695509,26238.407707716106,4.523591140142327e-05,-0.00018949457715164057,4.5262627343245916e-05,4.522341770812913e-05,validation
701548,43118.255933294306,7.337955939143324e-05,-0.00018867721961037196,7.339065075087189e-05,7.337936117646997e-05,validation
707640,59693.09303061152,0.00010027796730070694,-0.00018786331272194754,0.00010028064654089294,0.00010028903300914982,validation
713784,75945.12425303552,0.00012593593878383835,-0.00018705303486014725,0.00012590871884950847,0.000125928901595097,validation
719982,91824.56586263236,0.00015030603736936328,-0.00018624616705089963,0.00015026527179488023,0.0001502975522775495,validation
726234,107287.84377693897,0.0001733547121030651,-0.00018544275663088999,0.0001733126319356975,0.00017335857399693793,validation
732539,122273.88463467825,0.0001950237859562348,-0.00018464297440580406,0.00019497270280222922,0.0001950237693636662,validation
738900,136681.61466838187,0.0002151947147884417,-0.00018384648457518417,0.00021514317708686877,0.00021518869558583698,validation
745316,150406.88139833184,0.00023375291732759477,-0.00018305345949037904,0.00023370400202959936,0.000233746536673323,validation
751788,163372.65122435428,0.00025063185761881057,-0.00018226382013324224,0.0002505900670178453,0.0002506336285867997,validation
758315,175538.434379505,0.00026582618007362933,-0.00018147773064457182,0.0002657999660998913,0.0002658289172463849,validation
764900,186885.70105521753,0.0002793631266166973,-0.00018069487407306725,0.00027936115794992175,0.0002793527939522687,validation
771541,197332.51905467082,0.00029117906391467273,-0.0001799155324338508,0.00029121629548220664,0.00029116595605384614,validation
778241,206718.46598295122,0.0003010981679725072,-0.00017913939770248906,0.0003011818478706386,0.0003010972974406188,validation
784998,214798.4355242811,0.00030883626281820117,-0.00017836674544247194,0.0003089544172390486,0.00030884293780562665,validation
791814,221307.28359515965,0.00031409494227300594,-0.0001775973883884644,0.0003142113881807773,0.00031409064713158416,validation
798689,225982.86639550142,0.00031659857683643226,-0.00017683136999805562,0.00031667423038685507,0.0003165741598484619,validation
805625,228552.99292622134,0.00031607308165402967,-0.0001760685127815751,0.00031612004576810445,0.0003160612980349969,validation
812620,228800.34303142875,0.00031233842136642765,-0.00017530907964864603,0.0003123560857349203,0.00031234301355067136,validation
819676,226525.44197540358,0.0003052485837534178,-0.00017455289400019762,0.0003052240714347325,0.00030525338266843704,validation
826793,221582.79494911432,0.0002947412014607395,-0.000173799998222936,0.0002946540387552839,0.00029471756787670167,validation
833972,213872.9839458689,0.00028082044556464495,-0.00017305032860427013,0.00028070803908248276,0.0002807933563291687,validation
841213,203424.96837690473,0.0002636606350362362,-0.00017230392690978597,0.0002635588356365769,0.0002636504027166505,validation
848518,190307.3725855872,0.00024348040972252147,-0.00017156063039451075,0.00024339938946097117,0.0002434876147581218,validation
855885,174589.25663895532,0.00022049279017315404,-0.00017082068364438532,0.0002203958917264677,0.0002204831237396144,validation
863317,156255.5266216658,0.0001947959609112193,-0.00017008382603460703,0.0001946811691211006,0.00019476456841132492,validation
870813,135343.9048054628,0.00016655257304538964,-0.00016935019898897617,0.0001664541212855005,0.00016652224885711545,validation
878374,112000.65991114452,0.00013605088569066615,-0.00016861974458925213,0.00013599729063107965,0.00013605043790879104,validation
886001,86467.41425372101,0.00010368147186145835,-0.00016789240766388903,0.00010363666003798059,0.0001036827897671335,validation
893694,58908.6974573154,6.972622560001832e-05,-0.00016716822921742643,6.966635392445259e-05,6.970168945807164e-05,validation
901454,29406.566196979955,3.435808578514424e-05,-0.00016644715566782394,3.4315079309025695e-05,3.432644725464676e-05,validation
909282,-1900.9851641301066,-2.1924557487946734e-06,-0.0001657291359895012,-2.1952275021612088e-06,-2.209864283592834e-06,validation
917177,-34774.42551652528,-3.958951951846158e-05,-0.0001650143015374811,-3.957381118431752e-05,-3.959554903353511e-05,validation
925141,-68950.79712242447,-7.748674163367889e-05,-0.00016430251037479696,-7.749012764666717e-05,-7.750102879203019e-05,validation
933174,-104222.2859252533,-0.00011561565644140567,-0.00016359380291951824,-0.00011562983481369204,-0.00011563141023738367,validation
941276,-140411.20813644212,-0.00015375395570964257,-0.00016288821736560815,-0.0001537792601355931,-0.0001537819688365508,validation
949449,-177468.07008427288,-0.00019182833812931413,-0.0001621856189244808,-0.0001918357682300404,-0.00019185167078122006,validation
957693,-215329.42910100706,-0.00022975444342950103,-0.00016148604812998252,-0.00022972813296646963,-0.000229764326253757,validation
966009,-253900.39149541035,-0.0002674186004650356,-0.00016078946008066784,-0.00026737525292361535,-0.0002674228654387124,validation
974397,-293066.40908619296,-0.00030469276065424317,-0.0001600958941656676,-0.0003046631736212958,-0.0003047113869803575,validation
982858,-332725.74845043104,-0.0003414681842488117,-0.00015940530650886597,-0.00034145130667599964,-0.0003414999053734522,validation
991392,-372694.37885762006,-0.00037755891335934346,-0.00015871773534985108,-0.0003775302405779252,-0.000377577568452877,validation
1000000,-412627.4485509549,-0.00041262744855095494,-0.00015803313777877038,-0.0004125850401253482,-0.00041263285529988486,validation
