x,c05,observed_z05,m0_local,m1_local_lzeros,m2_local_lzeros_cross,split
570092,-1235116.9093490802,-0.0028693970498606444,-0.0025160099853487484,-0.002869340794190648,-0.0028694214561254742,validation
575042,-1228694.1118003875,-0.002817697899105964,-0.002507057707143414,-0.002817561326488725,-0.002817711902218372,validation
580035,-1220960.2218328305,-0.0027638865649847167,-0.0024981358115822127,-0.002763724906033038,-0.0027638950399272353,validation
585072,-1211930.626274908,-0.002708094336211214,-0.0024892431041142215,-0.0027079657261155445,-0.002708114298245327,validation
590152,-1201698.1240717452,-0.0026506327420654356,-0.0024803819164525846,-0.002650528396415285,-0.0026506522104379157,validation
595276,-1190375.0818895688,-0.00259182853709314,-0.0024715510446721265,-0.002591729833470629,-0.0025918376649563895,validation
600445,-1178068.7982774656,-0.0025319831112409494,-0.0024627493427021754,-0.0025319196181056384,-0.002531995914600263,validation
605658,-1164912.2792124972,-0.002471451179931303,-0.0024539790650633343,-0.0024714349749914897,-0.002471459200234668,validation
610917,-1151021.5401517227,-0.0024105166490732484,-0.0024452374034953993,-0.002410527404957823,-0.0024105044797818167,validation
616222,-1136475.678059185,-0.002349385840393138,-0.0024365249492025887,-0.0023494530040576774,-0.002349400191952048,validation
621573,-1121410.978155037,-0.0022883718223779175,-0.002427842267352616,-0.0022884746331991684,-0.002288406332540513,validation
626970,-1105972.8746486693,-0.002227790432314884,-0.0024191898977284046,-0.0022278506460204272,-0.0022277834390813395,validation
632414,-1090236.951783705,-0.0021677973665161394,-0.0024105667809205104,-0.0021678079446634723,-0.002167755969738772,validation
637905,-1074283.3913245243,-0.002108554603872429,-0.002401973464470415,-0.0021085908491591497,-0.0021085578248495975,validation
643444,-1058322.5815441143,-0.002050462964887795,-0.0023934089341379676,-0.0020505006468984517,-0.0020504887870798232,validation
649031,-1042594.9912638655,-0.0019939647347396155,-0.0023848737436673612,-0.001993949403386583,-0.001993975140563009,validation
654666,-1027365.9784785071,-0.0019395255278896579,-0.0023763684218798676,-0.0019394017565753628,-0.0019394856402570253,validation
660351,-1012822.7059195992,-0.0018874313711623942,-0.0023678905086736046,-0.0018872578773656775,-0.0018873957469000139,validation
666085,-999163.6955083311,-0.0018379858568537443,-0.0023594420560811387,-0.0018378297786919731,-0.0018379987005281327,validation
671868,-986584.329149317,-0.0017914647932932711,-0.002351023573291594,-0.0017913080550062271,-0.001791489268418489,validation
677702,-975210.0317673441,-0.0017479942880869181,-0.002342632686523568,-0.0017478093196955412,-0.001747981912945922,validation
683587,-965119.6547782551,-0.0017076169918881143,-0.002334269961006864,-0.001707435120393396,-0.0017075722523462024,validation
689522,-956366.6070128009,-0.0016703297354509273,-0.0023259373325341917,-0.001670232512175669,-0.0016703181856930482,validation
695509,-949017.9177859481,-0.0016361393162857105,-0.002317632509191952,-0.0016361292504283864,-0.0016361638184781728,validation
701548,-943079.5399521515,-0.001604952696134647,-0.0023093560333685,-0.0016049720438723312,-0.001604959618539414,validation
707640,-938467.1198952366,-0.0015765236878139883,-0.0023011070772083297,-0.0015765649674868076,-0.001576507448976956,validation
713784,-935118.9809376784,-0.001550660268150996,-0.0022928875132823155,-0.001550738950060064,-0.0015506482583207025,validation
719982,-933016.5260569658,-0.0015272385501015596,-0.0022846951846212677,-0.0015273307374368814,-0.0015272312291968074,validation
726234,-932088.9908374203,-0.0015060608263970795,-0.002276530633969693,-0.001506158293262083,-0.0015060726720556353,validation
732539,-932247.8821105966,-0.0014869120414558804,-0.0022683956623619373,-0.0014869759091537256,-0.0014869259840254812,validation
738900,-933343.7294292422,-0.0014694780870229828,-0.0022602869173320417,-0.0014694782950607742,-0.0014694851566105964,validation
745316,-935226.1200441867,-0.0014534696277780851,-0.0022522062145453447,-0.0014533953317066957,-0.0014534557593621675,validation
751788,-937773.5954952147,-0.0014386492261919018,-0.002244152811265228,-0.0014385522968150088,-0.001438632630558605,validation
758315,-940975.2437775787,-0.0014249634587515183,-0.002236128445272878,-0.0014249258740599664,-0.001424986055101305,validation
764900,-944990.8674367853,-0.0014126046126630347,-0.00222812994292236,-0.0014126343509473667,-0.0014126403243395044,validation
771541,-950040.8574645221,-0.0014018571742885008,-0.002220160247019071,-0.0014019257225362004,-0.0014018555521812539,validation
778241,-956353.7628326174,-0.0013929881133418602,-0.00221221626885839,-0.0013931067830459055,-0.0013929665047267294,validation
784998,-964187.6948344652,-0.0013863049030183063,-0.0022043008898198864,-0.001386494586916089,-0.0013863135266927228,validation
791814,-973819.7816411853,-0.0013821138786305597,-0.0021964122537180414,-0.0013823474959562669,-0.0013821561600873536,validation
798689,-985479.0959717985,-0.0013806413037556558,-0.0021885508665528235,-0.0013808489043215279,-0.0013806680103083911,validation
805625,-999300.8971979041,-0.0013819644627403227,-0.0021807149655104665,-0.0013821192825049127,-0.0013819618586132438,validation
812620,-1015392.1301613599,-0.0013861254349558784,-0.0021729073111431975,-0.0013862410907223197,-0.001386126697545899,validation
819676,-1033885.8542766348,-0.0013931865225756967,-0.0021651261491653475,-0.0013932603061144835,-0.0013932124398988949,validation
826793,-1054856.6652936898,-0.0014031311454886673,-0.002157371975342285,-0.001403153440899019,-0.0014031725765930086,validation
833972,-1078308.4316422865,-0.0014158452771507674,-0.002149644192931601,-0.0014158042089172742,-0.0014158724679737998,validation
841213,-1104165.2128896937,-0.0014311168561964471,-0.0021419432917336566,-0.0014310260704893782,-0.0014311296967793683,validation
848518,-1132369.0038596168,-0.0014487597893393632,-0.0021342676503910145,-0.0014486432676007182,-0.0014487647685433955,validation
855885,-1162879.9558397532,-0.0014686278585272954,-0.0021266198536070246,-0.001468547015993765,-0.001468664393939607,validation
863317,-1195826.8536688574,-0.0014907776133120543,-0.002118997266562181,-0.0014907268956428125,-0.0014908288939947194,validation
870813,-1231330.897894401,-0.0015152609170644002,-0.0021114014096385325,-0.0015151952035014973,-0.0015152730853095426,validation
878374,-1269396.149258107,-0.0015419772574188368,-0.00210383174181874,-0.0015419491669703173,-0.0015419894807889756,validation
886001,-1310109.452707924,-0.001570927933126227,-0.002096287748599312,-0.001570964720186435,-0.0015709655700207206,validation
893694,-1353611.0318290554,-0.001602177475548065,-0.0020887699124500416,-0.0016022361987194128,-0.0016022129365035635,validation
901454,-1400026.8636620417,-0.0016357653852202218,-0.0020812777342443817,-0.0016358102377843913,-0.0016357823592485093,validation
909282,-1449460.0652576461,-0.0016717000809296845,-0.0020738107396220604,-0.0016717445822891177,-0.0016717291214023544,validation
917177,-1502011.8198660798,-0.0017099901831962715,-0.002066370351633538,-0.0017100204079931905,-0.0017100315117329385,validation
925141,-1557707.6644508801,-0.0017505481643931803,-0.0020589551499309053,-0.0017505190432252889,-0.0017505615077337605,validation
933174,-1616378.1511816978,-0.0017930773571829374,-0.0020515656113194113,-0.0017930224979656347,-0.0017930905898496012,validation
941276,-1677880.51088861,-0.0018373231680091488,-0.002044202190978692,-0.0018372835062433783,-0.0018373673295191905,validation
949449,-1742149.5289961696,-0.001883119869176504,-0.0020368635380068516,-0.0018830662367771067,-0.0018831493084336343,validation
957693,-1808965.6187893264,-0.0019301490310137121,-0.0020295501303504134,-0.0019300970056392458,-0.0019301592600053934,validation
966009,-1878064.4750505164,-0.0019780567117014054,-0.00202226155323279,-0.001978042909157603,-0.0019780760780000435,validation
974397,-1949173.3750205357,-0.0020264997905443524,-0.0020149982734654443,-0.002026514647112849,-0.0020265205943451356,validation
982858,-2021980.602766361,-0.0020751085487927244,-0.002007759886291209,-0.002075149231762215,-0.002075133194545452,validation
991392,-2096262.2662453726,-0.0021236233983077026,-0.0020005468472888226,-0.0021236675633538914,-0.0021236452963759333,validation
1000000,-2171877.4178057443,-0.0021718774178057444,-0.0019933587611320356,-0.0021718947677389915,-0.002171886480731112,validation
