zero_height,zero_index,ordinate,theoretical_real,theoretical_imag,estimated_real,estimated_imag,amplitude_ratio,phase_error
143.0,14,60.83177852460981,-1.4438298894736518e-07,-1.9084599324886637e-08,-4.857761475138842e-06,-0.0020973608258567453,14401.148516184692,1.437061646474715
143.0,15,65.1125440480816,-1.1015765538238628e-07,-1.3594587818224226e-08,-0.00021425492282839344,0.0002907638535381205,3254.041610754847,-1.0585414761894223
143.0,16,67.07981052949417,-9.784936058713026e-08,-1.1718461112269242e-08,0.0012485594656764594,-0.0027056823485332115,30237.5659673385,1.8839454373089524
143.0,17,69.54640171117398,-8.474475320156799e-08,-9.786239543797565e-09,0.0015039139192800492,0.0006519767146974521,19214.57245922778,-2.847497456898378
143.0,18,72.0671576744819,-7.354015006039179e-08,-8.193105403553177e-09,-0.00023648433034433763,-0.00026530533757432415,4803.067632160439,0.7318191395398461
143.0,19,75.70469069908393,-6.04389083809351e-08,-6.407779501918198e-09,0.0008876429577057392,3.194997761562688e-05,14614.22008088576,3.0719451107545384
143.0,20,77.1448400688748,-5.60659881437142e-08,-5.832484167750322e-09,-0.0006517493331831621,-0.00036391151485551615,13242.566118204864,0.4055837872953241
143.0,21,79.33737502024937,-5.014006830403092e-08,-5.070995157508717e-09,-0.00011457828459223828,-0.0004183669978216913,8607.31888993401,1.2026868609667352
143.0,22,82.91038085408603,-4.206376185380419e-08,-4.069825695370389e-09,0.00030247147969591993,-0.0004920199348376399,13666.70316670934,2.025540662374877
143.0,23,84.73549298051705,-3.856531013574304e-08,-3.6505426565309012e-09,-0.0007734914343919731,0.0007704020250492551,28181.839532541162,-0.8777746167404434
143.0,24,87.42527461312523,-3.404600224412741e-08,-3.1231018454243585e-09,8.302352833721844e-05,-0.000863474498740953,25372.431550483994,1.5751763707272879
143.0,25,88.80911120763446,-3.1978550874123e-08,-2.8875215933524487e-09,0.00015769955245096634,0.00018830668765880442,7649.611951355961,-2.358017170267426
143.0,26,92.49189927055849,-2.719298429384209e-08,-2.357199524882667e-09,0.00025498049110233114,-0.0019240244284725785,71106.40764844768,1.6160851682279063
143.0,27,94.65134404051989,-2.4800584352428113e-08,-2.1005607459103097e-09,-0.0005234061216524029,0.0017362562992251506,72859.71089641485,-1.3624999995697504
