index,R0_desingularized,R1_mean_centered,R2_log_detrended,R3_modular_orthogonal
294,1.003815099603241,0.1537130041728081,0.13502835119407486,0.10454611118012457
295,0.8343864703657277,-0.01571562506470514,-0.03436583048550024,-0.04379109641801509
296,0.8166294449623603,-0.03347265046807246,-0.05208852412125853,-0.04799129798538623
297,0.897196966251111,0.0470948708206782,0.02851321392058881,0.01940757767707659
298,0.8184141802756753,-0.03168791515475755,-0.050235469548217004,-0.02022503992693055
299,0.6642521396992054,-0.18584995573122742,-0.20436352110414568,-0.16511538340371598
300,0.9441282626119236,0.09402616718149082,0.07554647809583692,0.02102564969356152
301,0.9052937386114583,0.05519164318102554,0.036745718394705196,0.026479494768938443
302,0.8297665922736825,-0.020335503156750256,-0.03874777489368941,-0.006023899271282493
303,0.994596267180714,0.14449417175028123,0.12611544254347873,0.07951317674082965
304,0.8199569414991821,-0.030145153931250723,-0.04849045040362887,-0.020815338491603833
305,1.0036231507965836,0.1535210553661508,0.1352090825489347,0.14697358265613295
306,0.9544284856367399,0.10432639020630707,0.08604763267445159,0.05487178892364949
307,0.8602477451394105,0.010145649708977689,-0.00810000020475754,0.014901050803211012
308,0.870167529015968,0.020065433585535253,0.0018527843184313886,0.013557449026660836
309,1.127390410215532,0.2772883147850993,0.2591085598821671,0.2389060537960937
310,0.9432154623005689,0.09311336687013605,0.07496640073130867,0.06299769941410083
311,0.7923130699038922,-0.05778902552654064,-0.0759033078254876,-0.05046505143273222
312,1.0507072004681026,0.20060510503766982,0.18252340232375353,0.16706781435441653
313,0.8449600513843366,-0.005142044046096195,-0.02319127076684191,0.0022067753528596944
314,0.6496043147884953,-0.20049778064193746,-0.21851463430468743,-0.19543160848784186
315,0.9163419243057158,0.06623982887528301,0.048255245985814876,-0.0027870486466994035
316,0.8996155715830293,0.04951347615259649,0.031561062396011086,0.014873255979062744
317,0.8510604353885814,0.0009583399581486463,-0.016962005667707225,0.0035716272008394063
318,0.880676106905359,0.03057401147492622,0.012685633609899494,0.0031614760074486496
319,0.8060095043682646,-0.04409259106216823,-0.06194910090993144,-0.04032200847493564
320,0.8783709928335994,0.028268897403166626,0.010444156449591513,0.03301163224782499
321,0.9182290837314292,0.0681269883009964,0.05033391773325224,-0.0014087366372816984
322,0.8731512655899278,0.023049170159495036,0.005287672078242434,0.02186192859611885
323,0.9318000479428934,0.08169795251246059,0.06396792962174702,0.09114382918632477
324,0.960086824223669,0.10998472879323618,0.09228608439493535,0.060341134150931466
325,0.9232444425147139,0.07314234708428113,0.055474985072599625,0.05482687539440693
326,0.8128671060395638,-0.037234989390869,-0.05487116453481766,-0.023840788605761314
327,0.9912521047484135,0.14115000931798072,0.12354492610442569,0.10745588375454608
328,0.8836958357859335,0.03359374035550067,0.016019654711252107,0.025216650003625038
329,0.8894997445834689,0.03939764915303612,0.021854467288028423,0.0423932013769006
330,1.0051252842875489,0.15502318885711608,0.13751081754713756,0.07088041320402372
331,0.9563614157407105,0.10625932031027774,0.08877766689186517,0.08093148382503453
332,0.6924551153380143,-0.1576469800924185,-0.17509800772702433,-0.12005534894261984
333,0.9803335363573644,0.13023144092693162,0.11281094751909371,0.0994732314298751
334,0.8672211686455795,0.01711907321514672,-0.0002709769771663817,0.016898840749515642
335,0.9413036356790311,0.09120154024859828,0.07384184280149675,0.07495570284623015
336,0.9788171107246721,0.12871501529423934,0.11138558065815785,0.06125231010431742
337,0.8697308685778997,0.019628773147466916,0.002329511919583749,0.03314271105196786
338,0.9236700659973829,0.07356797056695008,0.05629879387111836,0.06486705236012921
339,0.8690001283540407,0.01889803292360792,0.00165885240571495,-0.0013996750734410527
340,0.88260476091894,0.03250266548850722,0.015293393311888615,0.019979114556530675
341,0.8290060755749366,-0.02109601985549625,-0.038275471014588835,-0.02874914719922104
342,0.9691618270912495,0.11905973166081674,0.10191001470393812,0.07309684892740755
343,0.8644888349163786,0.01438673948594582,-0.00273332958002237,-9.979300986176032e-05
344,0.6758569111253632,-0.17424518430506963,-0.1913356912917985,-0.16079498429606054
345,1.1684788795188583,0.3183767840884255,0.30131575386457143,0.2398440211311032
346,0.8903350205919625,0.040232925161529653,0.023201286875216165,0.03948861188383787
347,0.8575693461762062,0.007467250745773368,-0.009535079941530133,0.02927844733506841
348,0.9196425762041229,0.06954048077369013,0.05256737382949084,0.04185229442958389
